 user_code, school_code, school_name, cur_grade, home_class, name, user_id, user_pw, email, phone, gardian_phone, gardian_relation, gender, position_checker, insert_date, update_date
100018255,1000,선유고등학교,3,11,김서진,yisef9l5,zhffabik,aih9or@school.com,010-2145-2705,010-3936-9123,부,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018256,1000,선유고등학교,3,11,서하준,j9w5amjq,6jalfi70,s2hubm@school.com,010-5832-6834,010-7667-4120,부,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018257,1000,선유고등학교,3,11,서지훈,dl3efgj0,22f4nfrv,u6wigt@school.com,010-7393-8967,010-2760-6362,부,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018258,1000,선유고등학교,3,11,박유준,2plrjzxp,wzwjdq37,w6u4cz@school.com,010-8784-5821,010-9386-6691,모,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018259,1000,선유고등학교,3,11,장지안,95i7qgwd,5y608j46,35utdt@school.com,010-8702-7042,010-4461-4691,부,F,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018260,1000,선유고등학교,3,11,정서윤,pq0j3h5a,dy933yxy,l8zcgc@school.com,010-6671-1538,010-9334-4597,부,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018261,1000,선유고등학교,3,11,강지훈,6fbnnuph,iutixy8z,7rbqof@school.com,010-8739-6736,010-5778-8390,부,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018262,1000,선유고등학교,3,11,서수아,lpiuuwwe,6ze3a9cx,6dvhrw@school.com,010-6341-1954,010-7814-1372,모,F,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018263,1000,선유고등학교,3,11,신은우,ajc9650r,9m8sl4xx,g1w486@school.com,010-9490-4521,010-7314-2570,부,F,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018264,1000,선유고등학교,3,11,윤지유,m5nejvmv,x5hjaw4h,trvtmv@school.com,010-8706-6191,010-2941-1919,부,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018265,1000,선유고등학교,3,11,신유준,6etgwqf4,rxxxxq0y,pmxd8v@school.com,010-8060-9819,010-4042-5931,모,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018266,1000,선유고등학교,3,11,장서윤,vzox8psf,ymq7rha5,waflcv@school.com,010-9924-1289,010-8909-5963,모,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018267,1000,선유고등학교,3,11,강은우,jfrw1tmu,zoztn9lz,sk49hi@school.com,010-9454-3550,010-1576-5780,부,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018268,1000,선유고등학교,3,11,조도윤,ec8t19z2,cqpok5v3,dgekdl@school.com,010-6720-1881,010-1928-9098,모,F,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018269,1000,선유고등학교,3,11,장지유,x4q17ani,flarvnt0,ttsufq@school.com,010-6785-4116,010-7019-6556,부,F,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018270,1000,선유고등학교,3,11,임서진,j4hp3rjo,95h8yia9,zzsuv0@school.com,010-6323-2397,010-5938-8288,모,F,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018271,1000,선유고등학교,3,11,서수빈,6pj93i8a,ao9z7gcb,xbtk8h@school.com,010-6039-9327,010-7591-7616,부,F,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018272,1000,선유고등학교,3,11,신하은,bo862tz9,l4jlo1z6,xrbkz7@school.com,010-8118-6952,010-8013-1977,모,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018273,1000,선유고등학교,3,11,서서현,ll65kkni,kipzpews,slx8mw@school.com,010-5845-2789,010-5823-3773,모,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018274,1000,선유고등학교,3,11,이도윤,uvib0t5c,on8sk5ox,l6m1c8@school.com,010-6361-2123,010-8893-3881,모,M,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018275,1000,선유고등학교,3,11,박서현,6i01obfi,nyhlzumy,a7s5xj@school.com,010-4912-2121,010-4571-6552,부,F,1,2020-08-07 19:33:15,2020-08-07 19:33:15
100018276,1000,선유고등학교,3,12,강수아,02cdt836,9wu8wvnd,r879j2@school.com,010-4514-9004,010-6035-4234,모,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018277,1000,선유고등학교,3,12,윤채원,p5af7qto,ovrc5hnc,knkgdm@school.com,010-1728-6886,010-3016-1853,모,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018278,1000,선유고등학교,3,12,정채원,u4odo47u,t3lycaz8,ofjt7g@school.com,010-8823-1666,010-5970-5844,모,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018279,1000,선유고등학교,3,12,박다은,kqn9aiwb,8tk79dmx,35baq5@school.com,010-3706-7126,010-3086-1584,부,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018280,1000,선유고등학교,3,12,강은서,gqim3cmx,af10lll4,7z6duk@school.com,010-1354-5620,010-7294-6824,모,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018281,1000,선유고등학교,3,12,한지호,engj586c,ud58728r,7mhi18@school.com,010-2635-6718,010-7675-2025,부,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018282,1000,선유고등학교,3,12,김도윤,onvma7j6,d3zyiarx,kwn5wo@school.com,010-8165-6469,010-4773-1374,모,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018283,1000,선유고등학교,3,12,서서연,mn9swh51,k33dh9fk,tn0a13@school.com,010-1734-1129,010-9652-6619,모,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018284,1000,선유고등학교,3,12,임지민,f52onw4o,t5bahj98,i1jmur@school.com,010-2428-5802,010-1310-1464,모,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018285,1000,선유고등학교,3,12,최지윤,gi4ung8w,g6qzq9rf,otoy2j@school.com,010-1685-7587,010-3110-9083,모,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018286,1000,선유고등학교,3,12,정시우,9cwek3sf,s3tq16a9,ccco9r@school.com,010-5527-6598,010-7612-2623,모,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018287,1000,선유고등학교,3,12,오서준,ttj60ezk,moh2x75o,4c71yb@school.com,010-8769-2369,010-5754-8330,모,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018288,1000,선유고등학교,3,12,신수아,6p5rsmrx,8l2aor5n,idcqo2@school.com,010-3703-7536,010-3363-2176,부,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018289,1000,선유고등학교,3,12,서예준,4fcmmdm0,28juo1rw,6zp2ur@school.com,010-3961-8661,010-4072-8929,모,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018290,1000,선유고등학교,3,12,박서현,dvovgcho,td4dm491,phtfit@school.com,010-7177-1246,010-5204-3322,모,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018291,1000,선유고등학교,3,12,서서윤,gh4p93ac,nvpdhwgj,bn4bz5@school.com,010-5509-2297,010-3241-3803,모,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018292,1000,선유고등학교,3,12,박은우,d6v7bmmw,6rtrulmw,mw43qj@school.com,010-3212-9321,010-6844-2845,모,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018293,1000,선유고등학교,3,12,강예준,g48jfwfj,ycsda8dy,g2v5v2@school.com,010-4219-7030,010-1547-9186,모,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018294,1000,선유고등학교,3,12,윤지호,jq9i9ex9,brfmjd4i,9asfqj@school.com,010-1186-2462,010-3283-6950,모,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018295,1000,선유고등학교,3,12,임현준,xlf29e3g,xt4bxc15,5qiq3j@school.com,010-6169-6630,010-4615-1908,부,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018296,1000,선유고등학교,3,12,이은우,ckivi1as,k27or02r,liw5kz@school.com,010-5539-9661,010-2219-6371,모,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018297,1000,선유고등학교,3,12,박은우,30ucvy6b,uusi8ai1,olu9m9@school.com,010-2087-5480,010-1451-2320,부,M,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018298,1000,선유고등학교,3,12,이도현,06r7auat,l1x5yrp9,sbyw5v@school.com,010-3600-2589,010-7977-4100,부,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018299,1000,선유고등학교,3,12,이채원,udg6pdsd,hg1j3ojk,0zktjd@school.com,010-4799-2727,010-4240-6298,부,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018300,1000,선유고등학교,3,12,한민준,b97ne8ut,vkgsxb5q,en0r75@school.com,010-4121-5767,010-9920-4693,부,F,1,2020-08-07 19:33:54,2020-08-07 19:33:54
100018301,1000,선유고등학교,3,13,최다은,2lupec1e,2pjwmm7u,etrxl1@school.com,010-4505-5702,010-2248-1862,모,F,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018302,1000,선유고등학교,3,13,조지유,1us7ritd,7zhp2cz6,gp9p5w@school.com,010-2274-4124,010-7932-7167,부,F,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018303,1000,선유고등학교,3,13,서지호,92jnr25e,6wk4td06,es0ap0@school.com,010-3085-1159,010-9623-3187,모,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018304,1000,선유고등학교,3,13,오주원,wae4psdr,5494a12t,bnz7bq@school.com,010-4900-2135,010-8691-9389,모,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018305,1000,선유고등학교,3,13,박채원,j95wfe2x,ijeu5eb1,6ghjyn@school.com,010-6674-2904,010-1944-4725,부,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018306,1000,선유고등학교,3,13,정수아,akpnw1qo,lmml0zrn,wawknw@school.com,010-6279-8581,010-3289-6884,부,F,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018307,1000,선유고등학교,3,13,강하은,bm423llv,oucpkway,6mxzqf@school.com,010-1503-7527,010-1948-7561,부,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018308,1000,선유고등학교,3,13,강선우,0lkfuh5b,85z8de18,2enspa@school.com,010-9431-3009,010-7187-3990,부,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018309,1000,선유고등학교,3,13,한은서,4mi6tafi,mohm73bn,dhvb77@school.com,010-5358-4294,010-5056-1413,부,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018310,1000,선유고등학교,3,13,강도윤,dpp3088k,py13kdvm,0sw8gi@school.com,010-2984-8448,010-7164-8084,부,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018311,1000,선유고등학교,3,13,서준우,eras9ek5,0mxskzp1,ikmlni@school.com,010-8534-1753,010-9851-1582,모,F,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018312,1000,선유고등학교,3,13,서은우,r3qnce5p,2r53uxrj,bp6epp@school.com,010-7040-8638,010-8333-3806,모,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018313,1000,선유고등학교,3,13,강은서,o3ou4c51,jzhgmjxz,71jbk0@school.com,010-3759-3105,010-7016-6456,모,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018314,1000,선유고등학교,3,13,서주원,w2lmwxai,jihna7w7,pjpht4@school.com,010-7689-6033,010-7337-5685,모,F,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018315,1000,선유고등학교,3,13,오지윤,ab2m65kj,y1myidj4,7f7sed@school.com,010-9420-1626,010-7176-2957,모,F,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018316,1000,선유고등학교,3,13,서우진,ui3yb66y,xfy7rj1r,y8ch3v@school.com,010-1160-4124,010-4400-2140,모,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018317,1000,선유고등학교,3,13,신지민,08yen55i,1sd4jtpi,8lo706@school.com,010-1570-7421,010-3665-7315,모,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018318,1000,선유고등학교,3,13,윤예은,or01z4bj,tri8rkwv,rxl2n7@school.com,010-6401-2006,010-9133-5998,모,F,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018319,1000,선유고등학교,3,13,오지민,m84zy4nm,te4wseey,v8u6rl@school.com,010-1231-3468,010-8428-6363,부,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018320,1000,선유고등학교,3,13,한수아,zzug2cr3,xh8ukl0t,spcwgc@school.com,010-4892-2496,010-6107-2295,부,F,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018321,1000,선유고등학교,3,13,정지호,elifrewr,mnpz4vyb,35w895@school.com,010-5832-6675,010-8200-4512,모,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018322,1000,선유고등학교,3,13,신민서,0jfxsuat,g5oh13f4,bz9mw0@school.com,010-8662-1731,010-8395-4053,부,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018323,1000,선유고등학교,3,13,신서준,2rsli5wf,563h9wn8,3ejoyd@school.com,010-6858-3020,010-1380-1581,부,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018324,1000,선유고등학교,3,13,신선우,pdx246c9,s5jlhmix,wa3igz@school.com,010-6438-1551,010-9576-2350,모,M,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018325,1000,선유고등학교,3,13,한현준,azckdi2p,e0tp3d3t,ht9llw@school.com,010-9181-8045,010-2754-4438,부,F,1,2020-08-07 19:34:17,2020-08-07 19:34:17
100018326,1000,선유고등학교,3,14,정우진,e82wtuj6,2iaqicbm,yeeayf@school.com,010-7040-4077,010-5517-4121,부,F,1,2020-08-07 19:34:41,2020-08-07 19:34:41
100018327,1000,선유고등학교,3,14,이하준,81q7p97x,cgdcuvqg,f8t7qo@school.com,010-5758-2416,010-4689-7115,모,F,1,2020-08-07 19:34:41,2020-08-07 19:34:41
100018328,1000,선유고등학교,3,14,박은우,2jybla8u,p2j79mwf,lonik4@school.com,010-2672-9268,010-6054-2330,부,F,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018329,1000,선유고등학교,3,14,서은우,gh33vbv9,o2s6eitr,ijfqca@school.com,010-5675-2499,010-7845-7725,모,F,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018330,1000,선유고등학교,3,14,최선우,rl76a8rj,2182gssj,oj6xum@school.com,010-4078-3742,010-2334-6465,모,F,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018331,1000,선유고등학교,3,14,서지후,2ub66xbc,eu4juf2t,w4ztjm@school.com,010-9639-3191,010-7127-6049,모,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018332,1000,선유고등학교,3,14,이현우,ik2rf3vq,nlj6hux0,em8s6w@school.com,010-5879-5563,010-5854-3737,모,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018333,1000,선유고등학교,3,14,임수아,4gsa7z27,1v32j5xp,699ua1@school.com,010-7357-3903,010-5714-2671,모,F,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018334,1000,선유고등학교,3,14,서도현,fvzsp71m,j0jgv7i0,78cehc@school.com,010-5353-2650,010-5970-8648,부,F,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018335,1000,선유고등학교,3,14,임지유,y1gtp0wz,mqgnufmh,1cx25b@school.com,010-3639-3212,010-8279-4420,부,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018336,1000,선유고등학교,3,14,한은우,hrzfh93c,we5punlh,nilz82@school.com,010-1159-5131,010-6904-6678,부,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018337,1000,선유고등학교,3,14,정서연,haz3lncl,u78f7ksq,z1ewf4@school.com,010-8437-3773,010-9807-7273,부,F,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018338,1000,선유고등학교,3,14,윤하은,1s5fylln,1u2vfmvh,rmmgp7@school.com,010-4917-1475,010-9304-4628,모,F,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018339,1000,선유고등학교,3,14,임건우,yd75v36q,fndn5x1a,ei3ngl@school.com,010-8280-6372,010-3357-3761,모,F,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018340,1000,선유고등학교,3,14,오서진,deapjwkt,p3r9orir,ykaq1e@school.com,010-5546-5218,010-7947-3897,부,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018341,1000,선유고등학교,3,14,윤수아,os5qmwuo,04w06zrl,c48dc0@school.com,010-6813-7714,010-3917-5636,부,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018342,1000,선유고등학교,3,14,이서연,108x18od,ii7ig0f8,xy4uto@school.com,010-6246-8035,010-8242-8549,모,F,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018343,1000,선유고등학교,3,14,신민준,qwwqo30n,yh4mvct4,1bidg5@school.com,010-2095-9922,010-7670-3628,모,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018344,1000,선유고등학교,3,14,임지우,1lgf7ct2,sjb1rxt5,xij8xw@school.com,010-7366-3754,010-4208-4443,부,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018345,1000,선유고등학교,3,14,장수아,0f90u9rf,nq19cqg3,012ip5@school.com,010-1666-7456,010-3808-1685,부,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018346,1000,선유고등학교,3,14,조예준,rsli8rbw,s62iji9f,muwbxn@school.com,010-6152-1287,010-5058-7930,모,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018347,1000,선유고등학교,3,14,최도윤,wf3bcia5,umktg2ma,equrti@school.com,010-9737-8307,010-7094-7539,부,F,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018348,1000,선유고등학교,3,14,김하은,yg1n8gg5,p4tfer14,4y8pcd@school.com,010-6616-8849,010-4154-9307,부,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018349,1000,선유고등학교,3,14,조윤서,j48499jp,3yxh9n5q,txois7@school.com,010-3048-6298,010-1665-5890,부,M,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018350,1000,선유고등학교,3,14,김지후,bxj2klv5,t4ad80eq,31p0cv@school.com,010-8304-9664,010-8578-2853,부,F,1,2020-08-07 19:34:42,2020-08-07 19:34:42
100018351,1000,선유고등학교,3,15,강지윤,37mxdlve,a5u709hi,ic8qrh@school.com,010-9573-1831,010-3085-3006,모,F,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018352,1000,선유고등학교,3,15,박지우,imkbwswt,cfrzfc8s,5fvjlf@school.com,010-1448-8368,010-5880-2120,모,F,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018353,1000,선유고등학교,3,15,최수빈,7xgdcn6a,pvjzyig4,z33xpr@school.com,010-6175-8956,010-8031-4050,부,F,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018354,1000,선유고등학교,3,15,정하윤,f258cxf1,2t2pm700,cc4ner@school.com,010-7224-8160,010-7846-7497,모,F,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018355,1000,선유고등학교,3,15,한수아,1m5q4mlg,ztwdc8eq,jbdvpa@school.com,010-4994-4207,010-8854-9542,모,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018356,1000,선유고등학교,3,15,장준우,ewkgpq84,s5qxtxzn,2irxff@school.com,010-5513-9402,010-5102-7027,모,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018357,1000,선유고등학교,3,15,신서윤,k2luecok,j4e5kf5x,k9b04d@school.com,010-8784-7532,010-1227-4381,모,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018358,1000,선유고등학교,3,15,오다은,yxx1ry47,6gfr3hlc,6arqz0@school.com,010-2500-6476,010-3984-3951,부,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018359,1000,선유고등학교,3,15,이다은,vara448d,y08bi2yi,e4dyrt@school.com,010-2687-5525,010-4523-6220,부,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018360,1000,선유고등학교,3,15,오주원,wj72die4,nyohrcid,fo1m0y@school.com,010-3418-7194,010-2552-5550,모,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018361,1000,선유고등학교,3,15,최지민,c4scdq4e,s6mtsy8z,1npavf@school.com,010-5224-7325,010-6719-1223,부,F,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018362,1000,선유고등학교,3,15,임준우,4w0l93c7,ed774v6t,vy248e@school.com,010-1854-3714,010-9015-2352,부,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018363,1000,선유고등학교,3,15,최주원,1bf5pw53,llgqq46t,i671wb@school.com,010-1980-1384,010-5880-4366,모,F,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018364,1000,선유고등학교,3,15,오수아,dhjtewxa,ujr3sq8o,ugm07t@school.com,010-1904-1833,010-2736-7461,모,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018365,1000,선유고등학교,3,15,정지호,p4xfd4mz,xi3a1955,5wlha6@school.com,010-9495-8693,010-9637-4889,부,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018366,1000,선유고등학교,3,15,강은서,co1dndfd,ek1nvl4f,z81fab@school.com,010-1809-3148,010-2555-6611,부,F,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018367,1000,선유고등학교,3,15,신민준,5njx8ja0,sinxtykj,xjrpvr@school.com,010-3587-3606,010-7444-4147,모,F,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018368,1000,선유고등학교,3,15,최수빈,l0hlx1xh,uh82byn7,j6jyyt@school.com,010-3276-5666,010-9424-9514,모,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018369,1000,선유고등학교,3,15,강지호,zzodws0a,fbdawi7j,vljvn6@school.com,010-8500-8960,010-3667-8674,모,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018370,1000,선유고등학교,3,15,서현준,xz6sxki2,aozpeckc,jljv3s@school.com,010-6246-1784,010-1442-4232,모,F,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018371,1000,선유고등학교,3,15,한유준,ah1kj0pa,qiep3fxb,ss1w39@school.com,010-5561-7765,010-6295-3493,모,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018372,1000,선유고등학교,3,15,강서준,8a3fz92g,d4x7hw8s,ja8l2i@school.com,010-4416-8129,010-1582-9575,부,F,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018373,1000,선유고등학교,3,15,박하린,nmbs7j2l,kjwq94sp,adrxrh@school.com,010-6618-9255,010-1569-4043,부,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018374,1000,선유고등학교,3,15,정준서,wtpmctnf,wuyxy4g2,j9buhq@school.com,010-7935-3950,010-9575-5039,모,F,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100018375,1000,선유고등학교,3,15,강주원,gfd8r9ud,m679tj4i,v4ufui@school.com,010-8719-4907,010-9279-2872,부,M,1,2020-08-07 19:35:04,2020-08-07 19:35:04
100019001,1000,선유고등학교,2,1,정예준,q91qj5q,nnwbb4y3,9afqvn@school.com,010-4883-2781,010-3203-6519,모,M,1,2020-08-07 19:16:55,2020-08-07 19:16:55
100019002,1000,선유고등학교,2,1,박민준,ffiwiru,2vm242fb,b7ccwe@school.com,010-9651-5332,010-8007-8146,모,M,1,2020-08-07 19:16:55,2020-08-07 19:16:55
100019003,1000,선유고등학교,2,1,서지우,3bpo5q9,1w0wxgwb,l2f0wj@school.com,010-3914-9469,010-2018-2458,모,M,1,2020-08-07 19:16:55,2020-08-07 19:16:55
100019004,1000,선유고등학교,2,1,임도현,7kwkq9j,75j11aup,mqtwll@school.com,010-3936-2930,010-1833-5051,부,F,1,2020-08-07 19:16:55,2020-08-07 19:16:55
100019005,1000,선유고등학교,2,1,최하윤,z1o4iqh,ojxetjs4,nbf5u5@school.com,010-4239-7676,010-3293-4645,부,M,1,2020-08-07 19:16:55,2020-08-07 19:16:55
100019006,1000,선유고등학교,2,1,장다은,0aunflq,zx2ikyzr,gafays@school.com,010-8019-1336,010-3239-9895,부,M,1,2020-08-07 19:16:55,2020-08-07 19:16:55
100019007,1000,선유고등학교,2,1,한지윤,oey9lf0,ck02y8ma,ovz6gg@school.com,010-7218-7806,010-5771-1226,부,M,1,2020-08-07 19:16:55,2020-08-07 19:16:55
100019008,1000,선유고등학교,2,1,정예은,s95k1wq,426bomju,yqjoo2@school.com,010-4446-1476,010-3010-2885,모,F,1,2020-08-07 19:16:55,2020-08-07 19:16:55
100019009,1000,선유고등학교,2,1,오은서,2a8wakt,h32kceaf,4gykli@school.com,010-8530-4395,010-9008-4375,모,F,1,2020-08-07 19:16:55,2020-08-07 19:16:55
100019010,1000,선유고등학교,2,1,신지윤,b0036fx,8nvh6sbx,wfeucp@school.com,010-2046-3825,010-5495-2976,모,M,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019011,1000,선유고등학교,2,1,최지후,pd37zpx,tpokgwaf,guf5ex@school.com,010-9307-8965,010-1794-7202,부,F,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019012,1000,선유고등학교,2,1,최도윤,8l8pm5c,je5lgrev,8jp883@school.com,010-7526-8241,010-3746-7543,모,M,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019013,1000,선유고등학교,2,1,장수아,zkjeccv,9k66k2bk,ehhzi7@school.com,010-3833-3002,010-9676-1571,부,F,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019014,1000,선유고등학교,2,1,이하린,9bdray6,d799rhbp,nhqez5@school.com,010-9246-2103,010-7834-8137,모,F,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019015,1000,선유고등학교,2,1,장윤서,or1u34z,yydqtwb4,wmgwgv@school.com,010-3914-6519,010-1983-2734,모,M,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019016,1000,선유고등학교,2,1,장유준,6s0db3l,dhbrtiuf,ewb6bx@school.com,010-5871-9912,010-7815-3210,모,M,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019017,1000,선유고등학교,2,1,장민준,8bh421g,ngxl5bwu,8r9oy8@school.com,010-1146-8830,010-8936-8445,부,F,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019018,1000,선유고등학교,2,1,이준서,yllpzt8,dxjfnhci,uoyx1d@school.com,010-4398-1870,010-1582-1662,모,F,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019019,1000,선유고등학교,2,1,강수아,m9sjsev,51jd7lb8,2aixdl@school.com,010-6538-5240,010-9064-6100,부,M,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019020,1000,선유고등학교,2,1,윤하윤,qy4f069,sk1v8g3s,sfl1so@school.com,010-2153-9494,010-3478-6018,부,F,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019021,1000,선유고등학교,2,1,김도윤,q2p4ede,rhu382gd,rzrgi5@school.com,010-4023-1977,010-6758-7012,모,M,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019022,1000,선유고등학교,2,1,장하준,flwhhgo,biq788od,f5ar81@school.com,010-2308-6275,010-2553-6550,부,F,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019023,1000,선유고등학교,2,1,신주원,lfyv8ft,fz77hxrz,vamxqr@school.com,010-7640-5906,010-3234-9419,모,F,1,2020-08-07 19:17:35,2020-08-07 19:17:35
100019024,1000,선유고등학교,2,1,한지윤,5rqvaqg,477da3qu,at1smb@school.com,010-8224-6725,010-7416-4705,부,M,1,2020-08-07 19:17:35,2020-08-07 19:17:35
